product_id,product_name,description,category,subcategory,brand,price,cost,weight_kg,dimensions_cm,color,material,stock_quantity,is_active,created_date,last_updated,supplier_id,rating_avg,review_count
6e1c1bfd-3fab-4296-aa6c-e0b94fdb45a4,Reverse-engineered optimizing alliance Jackets,"Sing yourself best reduce. Field against case player claim what fact.
Stop simply certain boy relationship right get. Tell however city lead speak perform statement. Once real fly avoid common.",Clothing,Jackets,"Valenzuela, Wilson and Barnes",294.14,135.36,19.69,87x67x18,Red,Fabric,787,TRUE,2025-01-03,2025-08-13,bd510bd7-5b62-4421-a0bb-6731c52c9bb6,3.46,108
bf53e6bd-9ffe-4eb1-8c4e-366414361bbd,Profound responsive attitude Tools,"Experience offer generation. Field until now send.
Huge goal more century. There couple thought shoulder suggest age you.",Automotive,Tools,"Smith, Morris and Gordon",96.08,40.53,28.61,37x62x7,Orange,Metal,668,TRUE,2025-03-30,2025-08-01,9f03158f-90e0-4a8d-b73a-a4fe7a8c5f36,4.73,680
38a63f67-d07c-4922-9dab-8a3fdcc1040e,Integrated 5thgeneration model Educational,"Even spring evidence cell police middle. North until by commercial item him.
Cultural have trip increase center learn read catch. Much bar community future town but. Party parent sell general fund.",Toys & Games,Educational,Adams-Walker,38.81,19.36,19.63,5x70x95,Orange,Glass,446,TRUE,2025-01-07,2025-07-31,c779398d-e162-4756-b5b4-06ed53543a0d,3.91,831
5bc127a8-f971-4d96-9ae3-d88e6afa623e,Grass-roots bandwidth-monitored project Shoes,"Perform air describe wear save. Still issue production interview.
Pm thousand instead main seat likely position. Seem Republican best product. Far necessary meeting east.",Clothing,Shoes,King-Griffin,79.37,40.9,34.49,66x20x77,Yellow,Wood,698,TRUE,2024-12-28,2025-07-23,f6323ab8-99e9-49a7-86f1-0558411a1a79,1.22,981
cf84be97-cd96-45f2-8815-42cbe3fdb33a,Down-sized bi-directional protocol Dresses,Theory cost between understand money it alone. Couple discover still represent move my. Their computer six serve somebody experience former.,Clothing,Dresses,"Chavez, Beck and Jones",167.37,115.2,4.11,63x42x87,Blue,Metal,567,TRUE,2025-06-10,2025-08-17,0cb289b4-cdc7-48a7-9e5f-4bf892d4edee,2.54,195
fa268705-dd4f-4c69-9f29-dd424e9ffe51,Programmable zero tolerance Internet solution Team Sports,Second bad different off peace fact. Within one region ask Republican friend.,Sports & Outdoors,Team Sports,"Mendoza, Sims and Hernandez",898.53,529.4,18.03,15x85x61,Blue,Metal,36,TRUE,2025-07-20,2025-07-27,eebdc34b-408c-4eb5-82ae-c69e25192b5e,3.88,607
22816f33-7ecd-45fe-889e-5289b7298fa8,Ameliorated 6thgeneration neural-net Children,"Smile best eight. Stage property other house floor focus follow.
Effect old senior amount. Knowledge plan six yard add memory. Require piece good.",Books,Children,Wilson-Martinez,22.49,14.34,32.21,68x73x62,Black,Plastic,347,TRUE,2025-02-15,2025-07-28,23975e4b-c9de-4b57-b99b-52a0331b48d1,4.15,43
82924cc2-1f4c-45f4-a0f0-9f5aff9d6df0,User-friendly full-range architecture Board Games,"Ten eight serve dog discussion. Leg push quite marriage defense tough.
Sometimes shoulder mother lot answer program. Federal positive join.",Toys & Games,Board Games,Long-Zimmerman,50.22,29.94,26.2,91x73x24,Blue,Plastic,37,TRUE,2025-01-26,2025-08-19,054e4a52-20d1-4254-b677-ebf2189fe782,2.96,19
819d6443-79b6-45a1-89c6-563ccc8a8e96,Virtual modular secured line Electronics,"Charge suddenly true bed build very face. Happy institution prevent each writer.
Child serious hit writer true.",Automotive,Electronics,Curry-Sanford,50.95,31.1,6.61,27x85x11,Green,Ceramic,812,TRUE,2024-09-15,2025-07-29,0fe90d43-472f-4610-8349-21ec5711c4a2,3.44,855
a6567026-9aaa-4424-87f8-293e4c6cb8b9,Synergized homogeneous array T-Shirts,"Recently small daughter if usually blue of compare. Free recently eight oil seven on.
Painting front thousand husband your article hour hope. Society approach quickly home.",Clothing,T-Shirts,"Alvarez, Welch and Lambert",47.54,27.5,30.82,13x30x59,Yellow,Ceramic,855,FALSE,2024-11-22,2025-08-19,50a2468b-e087-49b2-a957-51f1e077dbec,3.71,332
5a861b8c-85b0-4689-ba57-9057de46f0fd,Operative high-level complexity Shoes,Thought she other oil name key light article. Fear or research already become consider. Turn his she us for region consumer state.,Clothing,Shoes,Jones-Porter,170.58,84.69,48.24,32x10x80,Red,Wood,64,TRUE,2024-09-20,2025-07-27,10a5c5a4-13c6-4415-aa83-5e51eb3c3f9c,1.56,425
c43c60c3-5ce4-48a7-b71d-db7a65cca86a,User-centric real-time architecture Appliances,Common personal hear reveal good. Send list project trade from outside. Detail happy third real.,Home & Kitchen,Appliances,"Ortiz, Washington and Moore",281.17,149.47,46.29,10x22x17,Purple,Ceramic,161,TRUE,2025-03-11,2025-08-05,e67d5ab2-f852-4a52-ac76-68e091278c2f,2.95,6
6b9dae06-f0a1-4787-9807-bb3affb4b46f,User-centric modular flexibility Laptops,"Put fly lawyer character mind. Serve type but nearly. Rise any national various lose idea.
Seek section full book activity morning. Ability toward new quite.",Electronics,Laptops,Gonzalez Group,1855.97,1135.9,29.73,41x58x93,Orange,Leather,129,TRUE,2025-03-31,2025-07-28,5e91f3e3-eb84-40a0-8a92-fe06269fea44,3.56,535
d4c7d1e8-6e04-4404-996c-7d308f63a353,Distributed system-worthy Internet solution Care,"Boy understand general consider machine deal though. Each would anyone white boy face floor.
List seem ago long training.",Automotive,Care,Diaz-Mendez,202.81,91.74,34.61,81x28x96,Orange,Fabric,973,TRUE,2025-04-26,2025-08-15,3f70351f-5a7f-410e-8c4f-fdc392c08295,4.31,308
6f34d9c8-93b8-4040-98b2-e35c7adcf8ab,Progressive grid-enabled moderator Fragrance,"Media other quite total the. Bring both place movement where enough society. Usually ask itself such floor fund economy live.
Just citizen center medical middle. Hard total authority tax per until.",Beauty & Personal Care,Fragrance,Frost-Roberts,5.66,2.66,5.96,72x17x84,Yellow,Ceramic,779,FALSE,2024-10-06,2025-08-12,45e0459e-25e9-4f34-bb6e-3f2a2b846289,3.03,475
0108e053-587a-4a94-b9ca-84cdbdf38b0e,Customer-focused client-driven core Educational,East third area without image. Dark theory crime require partner. Finish trade one must now young choose. Room build idea a.,Books,Educational,"Cochran, Spears and Cherry",7.39,3.21,7.55,65x68x27,Red,Leather,944,TRUE,2025-06-22,2025-07-23,e9fc2b7e-fe32-4b31-b958-94b17e950e60,3.58,291
cd4d8757-ff08-40e0-a4f7-5d4f91d90b5f,Synergized secondary frame Children,"Product kitchen cell hundred war thus. Rather admit kid.
Ready challenge green large. Generation history administration perform.",Books,Children,"Stevens, Johnson and Hunter",16.31,9.54,44.51,63x10x18,Black,Fabric,180,TRUE,2025-03-01,2025-08-04,93752895-8917-4f75-81c1-173d9758062d,1.12,527
d2b4bfdb-eea0-455c-a795-858d4ecf3637,Adaptive modular groupware T-Shirts,Real southern hair score full. Local join describe people he show scientist wind. Bank couple animal paper large ask.,Clothing,T-Shirts,"Berry, Collins and Walker",270.1,166.5,29.68,46x58x30,Yellow,Metal,797,TRUE,2024-09-28,2025-08-13,c0ebdd4d-6075-4d8d-9c83-7610afdd143b,1.91,242
9f49d463-fb45-4b66-b705-ffd883fda36f,Front-line 24hour interface Action Figures,"Along whatever head democratic impact end TV. Within interesting value middle buy.
Current house from including. Little he value nor large during. Fact specific five seat police thousand.",Toys & Games,Action Figures,Hernandez Inc,81.35,37.93,23.6,67x11x60,Red,Metal,950,TRUE,2024-08-25,2025-08-03,5177a455-30c9-444c-a7f3-b179cde2f43c,1.71,382
6d695155-22fc-4769-a26b-0ab3dd334c43,Configurable holistic approach Decor,"Oil bring her mission budget. Beat play picture wide. Discuss expect relate key.
Among the find. Feeling we network case phone age them. Performance also practice financial smile perhaps forward.",Home & Kitchen,Decor,Pitts-Contreras,362.71,213.86,48.78,30x47x21,Black,Leather,582,TRUE,2024-11-28,2025-08-03,fac3b838-4f92-44ba-b620-fae44e40e0fc,1.55,872
e90df37c-e38a-4680-a477-5c524a174484,Stand-alone scalable toolset Care,Stop imagine reduce provide along American alone ground. Trade report adult reduce their right test myself. Many close first feeling reach heavy. Anything often war decision marriage add.,Automotive,Care,Martinez Group,343.31,215.63,11.07,42x82x25,Red,Fabric,993,TRUE,2025-04-06,2025-08-14,4df8d600-46d5-4541-bd74-e292b64616d8,1.92,421
6d449fd9-e076-419a-adb8-feabc8adfe8e,Organized hybrid conglomeration Accessories,Great marriage seat once finally evidence also art. Positive pay later letter discuss determine serve.,Automotive,Accessories,Fleming-Mason,479.39,312.13,14.03,98x59x99,Blue,Metal,335,TRUE,2025-04-21,2025-07-27,72f24e19-1104-402e-a4cc-0f1c3edd1e4e,1.89,949
1e6950f5-f6e2-4c96-92d9-d576704449b0,Right-sized intangible support Storage,Rock hard beat pull of. Structure use stand newspaper. Organization magazine investment again country. Space know order us save fine community.,Home & Kitchen,Storage,Cortez-Guerra,450.14,236.47,2.31,65x98x69,Black,Glass,543,TRUE,2024-11-07,2025-08-15,a633c801-3378-46ae-9aa4-73249a391c04,4.24,713
a99cc37d-c76c-426b-90e9-5eb79a3ed168,Function-based bottom-line solution Jackets,"Authority across project event car whose. Significant term fund happy total me. Member event theory two.
Choose author hospital day allow professional.",Clothing,Jackets,Bowman-Ellis,156.16,66.36,37.68,93x98x57,Blue,Metal,367,TRUE,2024-12-11,2025-08-18,18cb8ee6-10d8-4207-b0c0-99483627f01e,3.59,92
a6d58f25-4c31-4b49-9151-a6d128700a8c,Synergized coherent orchestration Cameras,"Parent create authority indicate get. Church term road this important end spring.
Discover power today position decide cost.
However top represent deal. Low others game few.",Electronics,Cameras,Moore Group,1354.62,607.6,23.02,78x100x79,Black,Glass,474,TRUE,2024-10-10,2025-08-16,442551e0-3b32-4163-bde2-fcf0b6bfc622,4.5,415
7b7fe0d1-fa06-4f47-9d0c-86ed33515158,Centralized bottom-line policy Appliances,"More really trial popular half create book. Simple property drive low training.
Early speak team often be purpose simple. Matter suffer dog. Good face also center tree president.",Home & Kitchen,Appliances,"Garcia, Conner and Sanchez",317.14,193.83,0.17,85x14x54,Yellow,Fabric,33,TRUE,2024-09-04,2025-08-10,f518196b-66da-40f9-8659-54eab2f9039a,4.01,714
006852e9-b6ac-4ec5-9822-be3da495ec6e,De-engineered asymmetric approach Fiction,"Almost follow lose party old. House remember this. Also your local government.
How usually anyone mouth industry behavior hospital. Box among west likely. Approach rather law type senior.",Books,Fiction,Brown and Sons,32.92,16.48,46.62,70x91x51,Black,Plastic,392,TRUE,2025-02-14,2025-08-01,c2206022-69ba-4235-95e6-a71c3b578079,3.48,374
45cb6fcb-c5b4-4923-a4df-cc073afb13e3,Public-key bottom-line groupware Makeup,"Other step common offer. Who foreign also father.
Range suffer fast side happy doctor be. I find outside lawyer appear little pick.",Beauty & Personal Care,Makeup,Williamson Inc,98.99,60.53,28.08,31x22x47,Blue,Fabric,116,TRUE,2025-05-30,2025-07-30,08bf2eed-11d1-4e6e-ae48-96000c92a073,3.95,770
67e15540-205c-449b-95dc-ee791741f259,Customizable leadingedge utilization Non-Fiction,"Picture back dinner guy. Religious able cover door south hear inside inside.
Any fine all though.
Force according very coach company. Approach note back hold everybody set.",Books,Non-Fiction,"Jones, Kemp and Smith",19.42,13,25.23,59x40x11,White,Wood,353,TRUE,2025-07-11,2025-08-06,11caa7c6-0aa4-47a1-9524-5fdbf10f40a0,3.01,849
fa7cd654-df4e-46a4-9154-e46098d5ed1e,Open-source zero administration intranet Jackets,"Church individual difficult our beautiful son. Gun enough dream war change.
Situation heavy yes approach increase score against. Ok whom hand knowledge kitchen.",Clothing,Jackets,Mercer-Stewart,217.3,131.14,26.69,42x62x84,Yellow,Ceramic,689,TRUE,2025-02-15,2025-08-15,13385610-587f-415a-aef8-7118fede708d,4.24,963
b750259f-a6e0-40ec-a9e7-9f1b4a74f3f7,Secured tertiary moderator Jeans,"Husband rock technology better. Fish whatever behavior election. Break fall south find hair. Whom keep avoid pull data.
Time those enough of two radio I. Financial want pressure myself little sport.",Clothing,Jeans,Garcia and Sons,269.19,144.65,4.1,27x41x14,White,Metal,282,TRUE,2025-02-10,2025-07-31,2479e6b7-d9c6-4c1d-ae99-19d297fe1b6f,1.59,154
4870bc4c-39f5-4435-b70e-bfabeb8257ea,Public-key directional array Comics,Stock because class visit who like herself western. Employee air now program system upon. Fact candidate human arm thus join.,Books,Comics,Stewart-Carter,47.84,19.46,20.89,92x74x21,Orange,Wood,430,TRUE,2025-01-19,2025-08-11,a9511943-0342-49c9-a7f6-641c7bea0689,3.58,298
5386a62b-2ebe-4aaa-a5de-e266880cfb84,Digitized even-keeled system engine Fiction,"Camera weight artist international. Call available bad turn energy. Difference southern walk speak.
Reduce party draw try institution five ask send. Interesting foot seven do water.",Books,Fiction,Chen Ltd,5.99,3.84,41.76,71x87x47,Purple,Fabric,351,TRUE,2024-08-23,2025-08-14,04d0dfd2-2164-4f5a-85b5-70fe45a3e4d6,4.15,497
d72b2a3e-e31b-4d2f-b915-760a3e270b25,Quality-focused radical software Care,"Movement office range fly security apply newspaper.
Worker ever receive follow teach. Police major study drive environment. He pressure president participant eat.",Automotive,Care,"Hurley, Johnson and Bell",253.7,111.52,39.49,26x38x34,Orange,Wood,994,TRUE,2025-08-11,2025-08-17,ed689282-4976-48dc-9afb-b4e6dfbde930,4.38,151
b9ba17f3-a9a0-4b16-b0f9-93fbe0c4054d,Distributed motivating architecture Hair Care,"Land check huge anyone watch. Paper through explain international player bed get especially. Concern maintain position throughout ago with.
Maybe cut several change property brother.",Beauty & Personal Care,Hair Care,Thomas LLC,71.11,31.99,46.21,96x73x41,Red,Metal,859,TRUE,2025-04-28,2025-08-13,17e9d0ee-d953-454d-99ea-a85472592a52,4.62,813
71cb3973-8d93-43da-81de-7f16a836f1df,Focused tangible matrix Furniture,"Traditional big time reveal. Participant continue keep.
End hard meet assume remember explain garden. You career where soldier difficult thank.
Hair ready school natural manager song relationship.",Home & Kitchen,Furniture,Garcia-Keller,126.57,52.19,15.9,21x61x38,Yellow,Metal,210,TRUE,2025-04-23,2025-07-24,407a52b3-b7b4-4dee-b007-7a3de2c29ca4,1.14,324
acf05d0b-f56d-4f5c-8d8f-8e189cf1d940,Front-line solution-oriented database Makeup,"Ahead foreign health share.
Than if officer west.
Color cause role consider. Trade newspaper size model.",Beauty & Personal Care,Makeup,"Lopez, Bennett and Brown",59.07,33.19,8.21,43x20x8,Purple,Glass,786,TRUE,2024-08-21,2025-08-19,5ddf21d7-6196-40fb-a47d-6729a52455e9,2.83,327
d4d68297-fbd6-4312-bfab-ea80d97ac31a,Right-sized demand-driven knowledge user Cookware,Blood discussion understand successful feeling research. Next significant east about know everything practice.,Home & Kitchen,Cookware,Hull LLC,485.37,273.67,25.42,87x95x42,Orange,Wood,992,TRUE,2025-04-28,2025-08-14,f2cf72ce-ad9f-4381-9275-951db427e470,4.92,587
46caa5af-1e60-4345-9168-b72d93cdc4fb,Programmable clear-thinking database Storage,"Rich project single agree new conference present. Military focus south carry treat.
Loss wish shake which middle save despite. Yeah international far fly.",Home & Kitchen,Storage,Higgins Ltd,366.99,248.34,17,19x98x66,Black,Metal,694,TRUE,2024-09-24,2025-07-26,e7d3394d-31ef-4231-8ba1-3397a1b13752,2.23,411
97f2cd05-0817-4820-b030-f826ed39952e,Reverse-engineered full-range Graphical User Interface Children,"Organization majority risk. Eight arm maintain performance win.
Magazine piece deep increase specific.",Books,Children,"Obrien, Rogers and Vance",21.08,10.5,30.45,29x79x72,Blue,Ceramic,958,TRUE,2025-01-15,2025-08-11,f9f41e8f-d365-4df2-b3a3-f75814a2f537,1.78,85
8d65b74f-0f6a-430f-9cfb-5b22f64b638d,Secured scalable capability Parts,"Sport worry trade. Perform live spend.
Suggest finish wish. Action without better page soon whose. Much song various enjoy focus force. Your season rest sister station language family.",Automotive,Parts,Smith-Cobb,781.03,404.83,24.57,82x82x70,Black,Leather,369,TRUE,2024-09-06,2025-07-26,4d1997d8-2cbe-4f0e-a8f0-306438e06ac0,3.86,437
faa73215-15c1-4ceb-bd39-570d83e85140,Upgradable hybrid project Fragrance,"Over others drug under agency difference. Ten bad their give pick. Hold long number.
Well grow mind accept any. Threat also fall.",Beauty & Personal Care,Fragrance,"Williams, Ruiz and Rivera",59.06,28.67,17.63,62x76x16,Blue,Leather,909,TRUE,2024-09-18,2025-07-25,8e2eda05-52ad-415f-a657-31a92db0e8d4,4.97,822
9bd14ba7-f84a-4a22-a61e-3753deede9f3,Profit-focused bifurcated concept Tools,"Good race health news brother not. Against drive full again test upon audience market.
Item ever we machine short return hold country. Personal real throughout since.",Automotive,Tools,"Wagner, Orr and White",143.58,88.79,44.9,98x58x22,White,Metal,212,TRUE,2025-05-11,2025-08-04,67402eee-a6a1-4124-9cae-72af1178ea9c,4.95,537
0a125584-c0f7-41d4-bf1a-d68c9de12a69,Configurable static moratorium Skincare,"Meet significant term task. Tell plan even second quite.
Stage church official security foot offer response entire. Will travel offer figure threat. Produce his surface tell effort if think.",Beauty & Personal Care,Skincare,Martinez-Medina,140.31,80.99,18.85,5x57x86,Green,Glass,179,TRUE,2025-02-08,2025-08-04,277c1370-db4c-4d5b-8670-b12b67e529b6,3.84,773
0ccc0f21-8524-4844-9ed2-bf005e8a6a36,Organic intermediate workforce Furniture,Interesting wear send realize bank build. Thus clear stuff call officer. Decision large ten many up administration soldier inside.,Home & Kitchen,Furniture,Taylor LLC,101.14,52.04,27.74,10x43x79,Green,Glass,572,TRUE,2025-06-06,2025-07-21,67282df1-1b44-4465-b727-7919fe999342,1.9,810
5296f9d6-9282-4f41-9b1e-c92101fd9fab,Total attitude-oriented hierarchy Laptops,Eight example policy six reality. Fly speech car hope picture make wear. Value near ground run remember.,Electronics,Laptops,"Weber, Dominguez and Thomas",562.22,386.14,41.73,65x20x88,Green,Glass,183,TRUE,2025-01-17,2025-08-17,63edf156-6ab8-4a32-b800-5f32e6c9b8b3,3.75,250
